Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
222,44,Female,Single,IT,Manager,4,18479,80,1,5,4,3,2,3,69,No,9,43,19,1,2,3,13,2,No
223,42,Female,Divorced,Marketing,Analyst,5,3177,74,13,6,1,3,5,1,45,No,1,42,7,2,1,3,35,2,Yes
224,50,Female,Single,Sales,Executive,2,18488,65,22,6,4,3,4,1,8,No,6,51,10,4,2,4,2,2,Yes
225,49,Female,Divorced,HR,Executive,2,13802,73,24,12,3,3,5,3,66,No,1,47,13,3,4,4,33,1,No
226,54,Male,Divorced,Sales,Manager,1,7513,91,5,12,6,2,4,1,99,Yes,6,55,15,4,1,3,16,3,No
227,26,Female,Single,IT,Analyst,3,11745,31,17,7,9,4,3,2,22,No,4,53,6,1,2,4,29,4,Yes
228,35,Male,Single,IT,Assistant,5,14581,82,11,10,7,1,1,3,30,Yes,5,59,16,3,2,2,37,2,No
229,45,Female,Divorced,HR,Analyst,4,10774,52,10,13,0,2,4,3,33,No,4,48,16,2,3,3,44,3,No
230,21,Female,Married,IT,Executive,3,19625,78,27,3,0,1,4,2,34,Yes,5,32,17,1,2,2,10,3,No
231,20,Female,Married,Sales,Executive,5,12571,17,23,12,7,1,3,3,47,Yes,3,34,5,1,4,4,32,4,No
232,31,Male,Married,HR,Executive,5,12788,68,27,8,3,4,3,3,80,No,6,54,8,3,2,4,31,3,No
233,24,Female,Married,IT,Executive,3,11028,90,15,5,7,4,2,4,20,No,1,39,15,3,3,1,13,3,No
234,56,Male,Divorced,IT,Executive,3,16749,58,13,1,6,1,1,2,66,No,2,36,7,2,4,4,38,2,Yes
235,51,Male,Married,Sales,Manager,1,16753,96,10,4,8,2,1,1,37,Yes,6,44,18,2,3,1,16,4,No
236,28,Female,Married,IT,Manager,4,13196,44,9,11,6,1,1,3,52,No,9,53,5,4,4,1,26,3,No
237,54,Male,Married,Sales,Manager,4,4300,89,28,4,3,4,4,3,34,No,5,52,15,1,1,1,4,2,No
238,38,Female,Divorced,Marketing,Executive,4,10923,99,7,14,4,3,4,4,97,Yes,2,53,17,1,4,1,28,2,No
239,35,Female,Single,Sales,Manager,3,9673,68,25,8,6,4,5,3,13,Yes,5,53,12,4,1,2,15,4,No
240,22,Male,Married,Finance,Executive,1,14976,62,10,13,1,4,2,4,79,Yes,6,47,4,2,1,3,44,3,No
241,39,Female,Divorced,IT,Analyst,2,7287,49,9,10,2,2,3,4,57,Yes,2,43,9,4,3,1,38,3,No
242,43,Female,Divorced,Marketing,Assistant,1,17384,82,13,9,2,1,3,4,67,Yes,7,47,1,4,4,1,27,3,No
243,52,Male,Married,HR,Analyst,3,9237,40,16,3,8,1,3,4,72,Yes,8,38,7,2,1,4,28,2,No
244,43,Male,Single,Finance,Assistant,1,6805,86,2,12,1,1,5,1,37,No,8,33,17,3,2,1,24,4,No
245,30,Male,Single,HR,Manager,3,5214,70,8,11,3,3,5,2,14,No,6,51,13,3,1,2,27,4,No
246,27,Male,Single,Finance,Assistant,5,19621,90,28,10,7,3,4,2,53,Yes,4,44,5,3,4,2,23,1,No
247,55,Male,Divorced,Marketing,Analyst,5,3732,83,23,1,0,3,5,3,64,No,2,52,3,1,4,1,13,1,No
248,57,Male,Married,Marketing,Analyst,2,17925,94,28,11,8,3,5,2,9,Yes,1,30,7,1,4,1,4,2,Yes
249,59,Female,Married,Marketing,Assistant,5,5824,78,7,13,5,3,3,4,10,No,8,44,0,4,4,1,45,2,No
250,39,Male,Divorced,Finance,Analyst,2,5454,43,2,13,3,4,5,4,94,No,5,53,15,4,4,3,33,2,No
251,54,Male,Married,Sales,Manager,4,15497,92,1,11,4,2,2,1,35,No,9,40,3,1,3,2,31,1,No
252,44,Female,Married,HR,Analyst,3,14575,73,4,8,6,2,5,1,97,Yes,8,30,10,2,3,3,2,2,No
253,54,Female,Single,Sales,Assistant,4,11168,39,23,9,7,4,1,3,56,No,2,55,16,2,1,3,27,1,No
254,44,Male,Married,Sales,Manager,4,5424,86,6,4,4,3,5,2,37,No,9,53,3,4,2,4,22,1,No
255,48,Male,Married,IT,Assistant,2,9183,41,26,5,6,4,4,1,80,Yes,4,43,15,2,4,3,11,1,No
256,37,Female,Divorced,HR,Executive,3,19469,36,2,4,2,4,2,4,67,No,3,44,19,3,1,3,48,3,No
257,37,Male,Divorced,Finance,Executive,2,5016,85,7,4,1,4,5,4,36,No,9,46,12,4,1,3,28,2,Yes
258,21,Male,Single,IT,Manager,1,14678,61,10,11,1,1,4,1,17,Yes,2,31,11,3,2,3,34,2,Yes
259,54,Female,Divorced,IT,Manager,4,8701,90,27,13,9,2,2,1,38,Yes,6,47,6,3,3,2,25,1,No
260,35,Male,Single,Marketing,Analyst,3,15931,69,9,3,2,4,5,1,35,Yes,7,49,12,4,1,2,2,3,No
261,55,Female,Single,Finance,Assistant,4,12463,23,2,10,5,3,2,2,39,No,8,47,6,3,4,1,40,4,No
262,52,Male,Married,Sales,Executive,1,18002,68,26,4,9,4,1,4,6,Yes,3,58,5,3,4,1,10,1,No
263,23,Female,Single,Sales,Analyst,1,18588,78,15,9,0,3,3,3,75,Yes,2,51,16,2,2,4,14,1,No
264,52,Female,Married,Sales,Executive,3,18203,53,27,7,2,3,5,2,18,Yes,2,42,13,2,3,4,3,1,No
265,33,Female,Single,Marketing,Analyst,3,9971,97,15,6,2,1,2,3,36,No,2,36,6,1,2,2,9,2,No
266,40,Male,Divorced,Sales,Analyst,1,4397,22,21,12,1,2,4,1,7,No,7,30,17,1,3,3,32,3,No
267,39,Female,Divorced,HR,Executive,4,13157,41,16,9,0,4,1,1,73,Yes,4,31,0,2,2,2,30,2,No
268,27,Male,Divorced,Sales,Analyst,5,7156,83,27,11,0,2,3,4,35,No,7,52,16,1,3,3,32,4,No
269,26,Female,Single,Sales,Executive,4,4530,47,2,13,0,3,4,4,70,No,6,48,19,1,2,4,3,1,No
270,22,Female,Single,HR,Manager,5,3774,99,17,12,7,4,1,1,91,No,4,58,4,1,2,3,17,1,Yes
271,36,Female,Married,Marketing,Assistant,2,10985,24,11,2,5,4,5,3,40,No,5,45,10,1,2,2,49,4,No
272,52,Male,Married,IT,Analyst,3,11307,30,23,4,8,4,4,2,42,Yes,8,34,14,3,2,1,15,3,No
273,31,Male,Married,Finance,Executive,1,10342,25,18,9,2,2,2,1,81,No,6,31,12,2,1,4,22,4,No
274,41,Female,Married,Marketing,Executive,2,18364,33,22,8,6,4,1,3,36,No,3,42,3,4,3,4,34,4,No
275,41,Male,Single,Sales,Assistant,4,16510,78,23,1,5,1,1,1,64,No,8,57,1,1,1,2,46,4,No
276,49,Male,Single,IT,Assistant,5,18590,66,1,9,8,1,5,4,53,No,7,48,6,3,1,2,13,1,No
277,57,Male,Married,Finance,Assistant,3,11014,91,27,13,8,2,1,3,92,Yes,4,40,14,1,3,4,18,2,No
278,57,Female,Single,Finance,Analyst,5,3626,29,12,10,8,4,3,2,85,Yes,2,55,9,2,3,2,22,4,No
279,27,Male,Single,Finance,Executive,4,8961,56,25,2,6,1,2,4,21,No,2,51,19,2,2,4,46,3,No
280,46,Female,Single,HR,Analyst,4,16624,97,6,1,8,4,5,1,46,No,2,44,12,1,1,1,15,3,No
281,46,Female,Single,HR,Analyst,1,15810,93,18,2,6,3,3,1,44,Yes,2,43,0,3,3,1,15,1,No
282,53,Female,Married,IT,Manager,2,17259,52,17,10,8,3,5,2,87,Yes,8,52,9,2,2,3,8,1,No
283,40,Male,Married,Sales,Assistant,3,13613,63,17,11,1,4,5,1,24,Yes,5,33,3,2,3,2,47,3,No
284,49,Female,Single,IT,Manager,1,8867,91,2,6,1,4,2,2,19,Yes,7,55,2,1,2,2,28,1,No
285,52,Male,Divorced,Sales,Manager,5,14023,98,28,2,6,4,1,2,29,No,7,42,2,2,1,3,48,4,Yes
286,47,Male,Married,Marketing,Analyst,2,12211,63,25,14,9,3,5,1,50,Yes,2,37,9,4,2,3,20,3,Yes
287,52,Female,Married,Finance,Analyst,3,5006,93,18,1,5,1,4,3,70,No,8,44,14,2,3,3,44,2,No
288,24,Female,Divorced,Finance,Executive,5,12754,85,15,5,5,3,2,2,2,No,6,31,12,2,2,1,39,4,No
289,38,Female,Married,HR,Manager,3,12033,69,1,14,4,4,2,1,69,Yes,8,49,14,1,4,1,16,4,No
290,23,Male,Divorced,Marketing,Assistant,3,5203,36,29,11,0,2,4,2,79,Yes,3,58,13,4,4,2,22,4,No
291,54,Male,Divorced,Marketing,Manager,2,18064,57,20,2,6,1,2,4,76,Yes,3,50,18,2,2,1,31,2,No
292,36,Female,Single,Sales,Executive,5,6197,64,14,11,1,2,5,3,6,Yes,3,32,1,4,4,2,14,4,No
293,47,Female,Married,Marketing,Manager,1,12901,98,13,4,7,3,3,3,28,Yes,9,33,6,4,3,4,44,2,No
294,49,Male,Divorced,HR,Manager,1,8666,33,25,11,9,1,1,2,54,Yes,6,34,11,4,4,3,26,3,No
295,48,Male,Single,Sales,Manager,1,12256,86,12,14,6,1,3,3,74,Yes,9,34,19,1,3,4,46,3,No
296,25,Female,Married,IT,Executive,3,15473,32,8,11,1,2,2,2,1,No,2,42,1,1,4,3,19,4,Yes
297,54,Male,Single,Sales,Manager,4,4718,24,7,11,1,2,4,4,87,Yes,9,49,2,3,2,3,15,3,No
298,56,Male,Single,IT,Analyst,2,14524,64,8,8,9,2,2,3,25,Yes,3,41,15,3,3,3,48,1,No
299,43,Male,Divorced,Sales,Manager,1,18765,63,18,10,7,2,2,1,44,Yes,8,52,7,4,4,1,29,2,Yes
300,48,Male,Married,Finance,Analyst,2,5593,55,21,11,4,1,2,3,53,No,3,31,15,2,4,3,36,1,No
301,50,Male,Single,IT,Manager,3,3698,29,28,6,7,3,1,3,37,No,4,45,8,1,3,3,34,4,No
302,54,Male,Divorced,HR,Analyst,2,10568,37,15,8,0,2,2,2,8,Yes,9,50,18,3,3,4,24,3,Yes
303,52,Female,Divorced,IT,Manager,1,4225,90,28,5,8,4,2,1,99,No,4,32,17,4,2,3,14,3,No
304,40,Male,Single,IT,Assistant,1,16180,41,7,2,7,1,2,1,69,No,6,54,2,1,2,4,5,4,No
305,51,Female,Single,Sales,Analyst,3,5702,20,1,1,5,2,4,3,53,Yes,7,49,3,4,1,1,1,3,No
306,42,Female,Divorced,Finance,Assistant,3,5204,38,6,12,7,4,5,1,46,Yes,2,32,14,1,1,1,35,3,No
307,52,Male,Single,Sales,Analyst,5,5228,23,23,8,0,3,2,1,93,No,7,40,0,2,1,4,44,4,No
308,22,Female,Single,Sales,Manager,3,13648,88,16,1,7,3,2,3,77,No,4,35,17,2,1,3,29,1,Yes
309,37,Female,Married,Finance,Executive,4,7948,76,24,10,0,2,2,1,47,Yes,7,43,4,2,3,3,31,4,No
310,44,Female,Divorced,Sales,Manager,4,6099,81,21,9,3,4,1,3,77,Yes,3,54,19,2,4,3,25,2,No
311,50,Male,Single,Finance,Executive,1,16158,84,14,4,9,2,4,4,77,No,1,57,15,4,2,1,17,2,No
312,22,Female,Divorced,HR,Assistant,3,15899,92,8,6,2,1,3,1,23,No,9,33,1,1,2,1,49,3,No
313,59,Male,Married,Finance,Executive,4,11793,56,10,6,2,1,5,1,81,No,7,59,4,1,4,4,6,4,No
314,43,Female,Divorced,Marketing,Executive,4,13256,74,27,3,9,1,2,1,1,No,2,31,19,3,2,2,48,4,No
315,51,Female,Divorced,Finance,Executive,5,9978,97,17,1,8,2,3,2,95,No,5,44,16,4,2,1,27,4,No
316,41,Female,Divorced,Finance,Executive,3,15098,62,15,6,7,2,3,4,89,Yes,4,37,19,1,4,1,13,2,No
317,42,Female,Married,Marketing,Assistant,5,3545,70,14,10,9,2,1,3,30,Yes,7,41,5,2,1,3,21,2,No
318,21,Male,Married,Finance,Executive,2,8932,19,20,5,7,3,1,1,20,Yes,2,43,16,2,1,4,10,2,No
319,46,Female,Divorced,IT,Manager,5,9203,93,29,4,6,3,3,1,92,No,8,56,11,4,2,1,44,1,Yes
320,21,Female,Divorced,Sales,Analyst,2,11375,68,11,9,7,4,2,3,77,No,7,47,19,3,4,1,40,1,Yes
321,45,Male,Married,Sales,Analyst,2,17240,52,6,13,7,2,5,4,63,Yes,3,58,10,3,4,2,34,4,No
322,36,Male,Single,HR,Manager,3,14462,33,4,4,9,1,2,4,48,Yes,6,43,17,2,4,1,46,3,No
323,59,Male,Married,HR,Assistant,2,6303,83,29,1,5,1,4,3,46,No,9,33,7,4,2,1,15,3,Yes
324,52,Female,Divorced,Marketing,Manager,2,14827,87,5,10,7,2,4,3,0,No,1,47,14,2,3,3,23,3,No
325,28,Male,Single,IT,Manager,5,6286,85,11,13,1,4,4,1,33,No,1,54,10,2,1,3,32,1,No
326,58,Male,Single,HR,Executive,3,10489,38,12,6,6,1,2,3,31,No,9,42,8,1,4,2,22,2,No
327,48,Male,Single,Sales,Executive,3,18767,94,11,13,2,4,1,2,62,Yes,1,46,2,4,3,3,42,4,No
328,45,Male,Married,HR,Assistant,2,4711,24,18,7,7,2,3,1,62,Yes,1,30,10,3,2,1,48,2,No
329,54,Male,Married,HR,Assistant,5,8496,99,7,1,4,3,3,1,51,Yes,2,45,8,1,2,1,30,2,No
330,44,Male,Married,Finance,Analyst,5,15915,35,25,9,4,1,2,3,38,No,3,36,5,2,4,2,27,4,No
331,43,Female,Married,HR,Assistant,5,5250,29,23,10,2,4,2,3,75,No,4,52,11,1,1,2,31,2,Yes
332,32,Male,Divorced,Marketing,Manager,5,18396,78,1,2,0,3,5,2,47,Yes,4,37,0,2,4,4,4,1,No
333,26,Female,Single,Sales,Analyst,1,7383,27,16,7,1,4,4,2,2,No,3,48,15,1,3,3,40,2,Yes
334,55,Male,Divorced,Marketing,Analyst,2,10451,85,18,11,1,3,2,1,13,Yes,8,43,12,4,3,1,34,2,Yes
335,39,Male,Married,Marketing,Executive,2,12260,54,12,8,6,2,5,1,85,Yes,4,49,18,3,2,3,25,3,No
336,20,Male,Married,IT,Executive,2,7677,22,11,8,1,3,5,3,25,Yes,9,56,15,1,1,4,46,3,No
337,27,Female,Divorced,Finance,Analyst,3,6488,52,8,1,6,1,1,3,34,No,9,48,17,1,4,3,20,3,No
338,35,Male,Single,Marketing,Executive,3,6212,66,1,10,0,2,4,2,86,No,4,55,13,3,4,4,24,4,No
339,33,Male,Single,IT,Executive,5,3916,16,16,1,1,2,3,2,3,No,4,47,18,2,3,2,23,3,Yes
340,31,Male,Married,Sales,Executive,3,14430,36,2,10,6,1,2,4,44,Yes,3,51,7,1,3,1,45,2,No
341,42,Male,Married,Sales,Analyst,4,9269,18,21,4,6,3,1,4,25,Yes,4,58,11,3,3,1,6,1,No
342,34,Female,Married,IT,Analyst,2,15759,66,6,2,1,2,1,2,52,Yes,5,48,10,2,2,3,13,3,No
343,47,Female,Married,Marketing,Analyst,2,9042,21,17,10,9,2,5,3,63,No,2,43,4,2,2,1,5,4,No
344,53,Female,Single,Marketing,Manager,1,11812,15,17,12,6,2,3,2,25,Yes,6,33,15,3,2,4,1,1,No
345,21,Female,Divorced,Finance,Analyst,1,17705,97,2,4,8,4,1,3,89,No,7,46,18,3,4,4,33,3,No
346,51,Female,Single,Finance,Executive,4,9731,72,19,6,7,1,4,3,93,Yes,2,40,5,3,1,2,8,1,No
347,42,Male,Divorced,Sales,Analyst,1,14539,76,9,3,5,1,1,2,28,Yes,8,53,8,1,2,3,42,4,No
348,41,Male,Married,Finance,Manager,5,19448,80,3,10,3,2,5,3,95,Yes,4,47,1,1,4,4,9,3,No
349,44,Male,Married,IT,Executive,5,6698,69,24,12,2,2,1,3,60,Yes,4,42,4,2,4,2,17,3,Yes
350,41,Female,Divorced,Sales,Assistant,2,3201,27,22,3,7,1,5,3,13,No,7,38,10,4,2,1,31,2,No
351,41,Male,Married,Marketing,Analyst,5,7237,42,10,11,2,3,1,2,92,Yes,9,36,15,1,3,1,31,2,No
352,25,Female,Single,Sales,Analyst,1,19334,28,5,1,4,2,4,4,52,Yes,7,36,7,2,2,2,6,3,No
353,34,Male,Married,HR,Assistant,4,5864,17,9,12,2,4,2,3,58,No,5,30,1,2,1,3,44,4,No
354,56,Female,Married,Sales,Executive,5,9360,30,24,5,8,1,2,3,68,No,2,31,0,2,2,1,10,2,No
355,52,Male,Married,Finance,Analyst,2,18326,60,14,12,6,3,1,4,29,No,2,59,8,3,2,1,6,1,No
356,27,Male,Married,IT,Manager,2,18945,17,11,7,2,3,3,4,21,No,6,50,7,3,2,3,15,2,No
357,24,Male,Single,Marketing,Executive,1,8412,17,19,12,9,1,2,2,95,No,5,40,19,3,4,2,1,4,No
358,58,Male,Divorced,Marketing,Analyst,5,12349,55,23,11,6,4,1,4,80,No,9,32,16,4,2,3,24,4,No
359,23,Female,Married,Finance,Executive,1,9427,43,16,6,3,2,2,3,93,No,5,37,12,2,3,2,8,3,No
360,25,Male,Married,Finance,Analyst,2,3101,54,14,12,0,1,5,2,5,Yes,2,40,12,1,1,1,19,3,No
361,51,Male,Single,Finance,Assistant,4,3376,33,14,4,3,4,1,2,4,No,1,54,17,4,2,3,30,2,No
362,49,Male,Single,HR,Analyst,5,11397,34,4,6,9,1,1,4,40,Yes,6,33,19,3,2,1,44,1,Yes
363,54,Female,Single,IT,Executive,4,14916,35,8,3,7,3,2,3,99,Yes,3,51,6,4,4,2,34,4,No
364,59,Male,Married,HR,Analyst,5,18372,34,7,3,5,2,4,3,85,Yes,6,54,6,4,2,3,44,1,No
365,35,Male,Divorced,Finance,Analyst,2,13249,61,3,7,0,3,1,1,46,No,9,50,8,4,4,3,29,2,No
366,32,Male,Single,IT,Executive,5,6663,58,23,9,0,1,1,1,22,No,6,52,12,3,3,4,2,2,No
367,49,Male,Single,Finance,Analyst,2,16478,16,22,1,3,4,4,3,76,Yes,7,47,4,1,4,4,46,1,No
368,38,Male,Single,IT,Analyst,3,4060,57,22,4,5,1,4,4,52,Yes,1,33,18,1,3,3,20,4,Yes
369,36,Female,Divorced,Marketing,Executive,2,18701,71,14,12,3,2,4,2,39,No,6,54,9,2,3,4,8,2,No
370,38,Female,Married,HR,Assistant,2,8124,33,11,14,8,1,3,2,60,No,6,55,9,1,3,1,15,4,No
371,47,Female,Married,Finance,Manager,5,12081,78,26,10,1,1,3,4,79,No,1,44,14,1,3,3,22,1,No
372,45,Male,Married,Finance,Manager,4,15690,60,19,5,5,3,4,4,13,No,2,47,18,1,1,2,2,4,No
373,56,Female,Single,Sales,Manager,2,3810,55,4,2,6,2,3,1,21,No,6,49,19,1,2,1,23,1,No
374,45,Male,Married,Marketing,Manager,5,12250,81,29,10,3,1,4,2,67,Yes,3,38,13,2,2,2,17,1,No
375,42,Male,Single,Finance,Manager,2,13038,28,4,12,4,2,5,4,80,No,3,38,17,1,2,3,13,3,Yes
376,28,Male,Divorced,HR,Manager,1,7412,34,22,11,4,2,5,1,2,No,2,44,17,4,3,4,10,4,Yes
377,31,Male,Divorced,Marketing,Executive,1,7398,49,29,3,1,4,1,2,66,No,4,35,13,2,1,4,42,4,No
378,20,Female,Married,Finance,Executive,1,12317,39,25,5,4,4,1,3,72,No,1,35,14,1,2,1,29,2,No
379,20,Female,Single,HR,Executive,1,3657,18,21,8,9,3,4,4,37,Yes,1,31,18,4,2,2,17,3,Yes
380,53,Female,Single,Sales,Analyst,4,3052,71,8,3,4,3,4,2,6,Yes,8,59,15,2,1,2,11,3,No
381,51,Male,Married,Sales,Assistant,2,15632,16,21,12,4,4,3,2,12,Yes,8,41,2,2,2,2,32,3,No
382,44,Female,Divorced,HR,Assistant,1,3986,80,15,14,3,1,1,2,95,No,9,48,3,2,3,1,45,4,Yes
383,59,Female,Divorced,Marketing,Manager,5,11402,35,16,3,9,1,3,1,54,Yes,8,59,0,3,1,2,5,2,Yes
384,20,Male,Divorced,HR,Manager,1,3775,66,22,6,3,2,2,1,1,No,2,46,6,1,3,1,41,1,No
385,35,Female,Divorced,HR,Executive,3,12106,89,22,8,6,3,4,2,36,Yes,2,54,4,2,1,1,6,4,No
386,58,Male,Divorced,Sales,Assistant,3,15470,92,4,1,5,4,1,3,76,No,2,45,16,1,4,4,9,3,No
387,24,Female,Married,Sales,Analyst,4,3505,95,10,7,7,1,1,3,92,No,7,42,19,2,3,2,24,4,Yes
388,41,Female,Married,Sales,Analyst,3,6298,29,26,13,0,4,3,3,76,Yes,3,31,6,2,1,3,6,4,No
389,48,Female,Married,Finance,Executive,5,13429,60,5,7,9,2,5,4,49,No,6,51,1,1,3,2,1,2,No
390,22,Male,Divorced,Finance,Manager,1,18957,45,4,3,1,4,4,1,19,Yes,5,58,9,2,4,4,28,1,No
391,31,Female,Divorced,IT,Assistant,3,14105,76,2,3,1,2,4,3,48,Yes,5,33,16,4,4,3,45,4,No
392,45,Female,Married,Finance,Analyst,3,19148,48,18,9,1,3,4,1,10,Yes,4,39,9,2,2,3,33,2,Yes
393,35,Female,Married,Marketing,Manager,4,19644,50,8,10,2,1,5,2,49,No,6,48,9,3,3,2,41,3,Yes
394,56,Female,Divorced,Marketing,Assistant,3,4951,58,15,12,5,1,4,1,40,Yes,3,57,8,3,4,1,19,4,Yes
395,41,Male,Single,Sales,Analyst,1,5370,77,4,11,2,1,5,4,72,Yes,7,55,14,3,1,2,33,2,No
396,48,Male,Married,HR,Manager,2,9153,91,13,14,6,3,5,3,3,No,5,55,13,3,4,1,35,2,Yes
397,33,Female,Divorced,Sales,Analyst,1,18300,32,14,1,2,2,3,2,42,Yes,6,43,15,4,3,4,6,1,Yes
398,47,Female,Divorced,HR,Manager,3,11279,95,9,1,5,1,4,4,78,No,1,34,8,4,4,3,40,2,No
399,24,Female,Married,Sales,Manager,3,14581,59,28,2,1,3,5,2,99,No,9,56,0,1,2,3,35,4,No
400,49,Male,Single,Sales,Manager,3,5734,53,6,6,1,1,5,2,30,No,2,40,19,4,4,3,20,2,No
401,24,Female,Divorced,Marketing,Assistant,4,5256,40,12,14,2,1,3,4,1,Yes,5,41,6,1,2,4,8,4,Yes
402,31,Female,Married,HR,Executive,5,5969,92,28,8,7,3,4,2,11,No,9,38,3,4,2,1,47,3,No
403,35,Male,Divorced,IT,Manager,1,18977,89,13,11,8,1,2,4,84,Yes,5,34,8,1,3,4,43,3,No
404,45,Male,Divorced,IT,Manager,3,13502,38,21,10,1,1,5,3,29,No,8,44,1,2,4,1,20,4,No
405,45,Male,Divorced,Sales,Analyst,2,19362,72,23,13,6,4,1,2,43,Yes,3,51,14,3,2,1,13,1,No
406,40,Female,Divorced,Sales,Analyst,4,6277,64,6,1,0,4,3,4,86,Yes,5,34,17,1,1,3,7,4,No
407,58,Male,Single,Marketing,Assistant,5,14760,86,20,12,3,2,3,1,74,Yes,9,38,6,4,2,2,43,2,Yes
408,55,Male,Married,HR,Executive,3,6969,53,26,1,5,3,3,2,35,Yes,9,44,19,3,1,2,16,4,No
409,52,Female,Married,Sales,Analyst,1,13909,86,25,2,6,4,4,4,24,Yes,8,52,11,2,3,3,33,3,No
410,49,Male,Married,IT,Assistant,2,10920,45,22,12,2,4,2,1,70,No,6,34,8,4,2,3,26,1,Yes
411,56,Female,Married,HR,Assistant,4,4488,97,19,7,2,1,1,2,49,Yes,3,54,15,3,3,1,21,2,Yes
412,42,Female,Married,Sales,Assistant,1,13259,50,20,4,4,4,3,4,71,Yes,6,41,11,3,3,2,11,3,Yes
413,29,Male,Single,HR,Manager,1,13807,53,20,1,2,2,5,4,21,No,9,52,10,3,1,4,47,4,Yes
414,24,Female,Divorced,Marketing,Executive,4,14209,35,8,8,8,1,2,3,35,Yes,2,47,2,4,2,2,44,3,No
415,55,Male,Divorced,IT,Executive,1,12323,37,5,4,1,1,2,2,2,Yes,5,53,17,1,2,4,6,3,No
416,53,Male,Married,HR,Executive,2,5187,68,8,7,9,2,3,1,77,Yes,9,36,15,1,2,1,23,1,No
417,50,Male,Divorced,IT,Manager,2,19654,50,13,11,6,1,1,3,26,Yes,8,47,13,2,4,3,25,4,No
418,29,Female,Divorced,Sales,Manager,1,19047,29,27,8,6,2,3,3,99,Yes,3,32,18,3,3,3,47,4,No
419,38,Male,Divorced,Finance,Analyst,3,12788,16,24,1,2,2,1,4,89,No,2,58,0,4,2,4,16,3,No
420,51,Female,Married,HR,Analyst,1,14718,90,22,2,7,2,3,3,6,No,3,53,9,1,3,4,26,4,No
421,20,Female,Married,IT,Analyst,3,15571,84,13,13,2,4,3,4,36,No,7,42,9,4,3,2,26,3,No
422,24,Female,Single,HR,Assistant,1,19749,52,5,2,4,1,3,3,54,No,8,50,10,3,1,3,5,1,No
423,23,Male,Married,Sales,Executive,5,13723,79,14,11,0,3,4,4,43,No,7,47,4,3,3,1,10,1,No
424,35,Female,Single,Sales,Manager,2,3783,64,18,5,9,4,3,4,71,No,7,39,3,1,1,1,12,3,Yes
425,43,Female,Married,IT,Analyst,1,13403,15,15,5,3,3,2,4,59,No,8,36,7,1,4,2,20,2,Yes
426,35,Male,Divorced,Marketing,Assistant,2,10138,35,1,6,1,1,5,4,58,No,8,47,7,3,2,4,5,3,Yes
427,21,Male,Single,HR,Manager,4,10159,71,7,2,4,2,5,3,51,Yes,5,48,19,2,4,2,24,2,No
428,47,Female,Single,HR,Assistant,5,8485,33,10,8,3,3,3,1,3,Yes,7,30,0,2,1,1,10,2,No
429,51,Female,Single,Sales,Assistant,3,15361,43,28,1,3,4,4,4,1,No,9,38,12,2,1,3,9,2,No
430,46,Male,Married,HR,Assistant,4,19621,64,26,9,3,2,3,2,16,Yes,8,50,7,2,4,2,13,3,No
431,39,Female,Single,IT,Executive,5,15075,48,27,5,4,3,3,1,84,Yes,9,54,19,3,3,3,24,3,No
432,43,Female,Married,Finance,Manager,4,13177,95,23,10,8,1,1,1,99,No,5,45,10,4,2,3,19,3,No
433,31,Female,Single,Sales,Manager,2,10058,96,2,8,8,3,2,2,83,Yes,4,46,2,1,1,2,22,3,Yes
434,54,Female,Married,Finance,Assistant,5,18884,68,13,8,3,4,1,2,29,Yes,6,55,0,4,3,1,2,4,Yes
435,52,Male,Single,HR,Executive,4,17569,46,3,2,8,1,5,4,47,Yes,6,47,4,1,4,1,1,2,No
436,52,Female,Divorced,Marketing,Assistant,3,4462,18,27,9,7,2,4,2,1,Yes,4,38,17,1,2,3,3,4,No
437,56,Male,Divorced,IT,Analyst,5,12413,44,8,6,4,4,1,3,78,No,5,43,9,4,4,4,47,2,No
438,31,Female,Single,HR,Manager,5,14628,32,12,3,7,2,2,3,65,No,5,53,4,3,4,2,33,4,No
439,22,Male,Married,IT,Manager,4,9296,83,4,1,6,1,2,4,26,Yes,6,46,17,2,4,3,25,2,Yes
440,20,Female,Married,HR,Executive,1,4656,43,21,9,1,3,2,4,20,No,1,58,8,3,1,2,23,2,No
441,52,Male,Married,HR,Manager,3,4131,26,23,3,9,4,5,3,88,No,2,56,2,4,4,2,6,2,Yes
442,59,Female,Divorced,HR,Manager,3,3810,29,8,1,7,2,1,3,92,No,6,39,19,2,4,1,19,3,No
443,29,Male,Divorced,Sales,Manager,4,3055,93,1,5,8,1,2,2,4,No,5,39,11,2,4,4,45,4,No
444,48,Female,Divorced,Finance,Executive,2,6279,67,23,8,1,1,5,4,64,No,6,51,13,1,4,4,49,2,No
445,32,Female,Married,Marketing,Assistant,2,4533,49,3,13,1,3,4,2,24,No,8,50,0,4,2,3,44,4,No
